6.109983543404685259e+08,-9.813556671142578125e+01
6.110007957459959984e+08,-9.755670166015625000e+01
6.110032371515235901e+08,-9.783663940429687500e+01
6.110056785570510626e+08,-9.859781646728515625e+01
6.110081199625785351e+08,-9.936077880859375000e+01
6.110105613681060076e+08,-1.005175247192382812e+02
6.110130027736335993e+08,-9.994198608398437500e+01
6.110154441791610718e+08,-9.911557769775390625e+01
6.110178855846885443e+08,-9.948142242431640625e+01
6.110203269902160168e+08,-1.008168640136718750e+02
6.110227683957436085e+08,-9.901811218261718750e+01
6.110252098012710810e+08,-9.965969848632812500e+01
6.110276512067985535e+08,-9.991525268554687500e+01
6.110300926123260260e+08,-9.805926513671875000e+01
6.110325340178536177e+08,-9.705187225341796875e+01
6.110349754233810902e+08,-9.736299896240234375e+01
6.110374168289085627e+08,-9.844525146484375000e+01
6.110398582344360352e+08,-9.786141204833984375e+01
6.110422996399636269e+08,-9.758266448974609375e+01
6.110447410454910994e+08,-9.820878601074218750e+01
6.110471824510185719e+08,-9.769689941406250000e+01
6.110496238565460443e+08,-9.844289398193359375e+01
6.110520652620736361e+08,-9.857690429687500000e+01
6.110545066676011086e+08,-9.853204345703125000e+01
6.110569480731285810e+08,-9.865953063964843750e+01
6.110593894786560535e+08,-1.004480514526367188e+02
6.110618308841836452e+08,-9.831938171386718750e+01
6.110642722897111177e+08,-9.777002716064453125e+01
6.110667136952385902e+08,-9.743187713623046875e+01
6.110691551007660627e+08,-9.813662719726562500e+01
6.110715965062936544e+08,-9.888967895507812500e+01
6.110740379118211269e+08,-9.824467468261718750e+01
6.110764793173485994e+08,-9.839553833007812500e+01
6.110789207228760719e+08,-9.782924652099609375e+01
6.110813621284036636e+08,-9.961516571044921875e+01
6.110838035339311361e+08,-1.003298339843750000e+02
6.110862449394586086e+08,-1.015127410888671875e+02
6.110886863449860811e+08,-1.009428024291992188e+02
6.110911277505136728e+08,-9.967956542968750000e+01
6.110935691560411453e+08,-9.937140655517578125e+01
6.110960105615686178e+08,-9.824378967285156250e+01
6.110984519670960903e+08,-9.785382843017578125e+01
6.111008933726236820e+08,-9.858832550048828125e+01
6.111033347781511545e+08,-9.898991394042968750e+01
6.111057761836786270e+08,-9.895513153076171875e+01
6.111082175892060995e+08,-9.920173645019531250e+01
6.111106589947336912e+08,-9.912910461425781250e+01
6.111131004002611637e+08,-9.790845489501953125e+01
6.111155418057886362e+08,-9.791725158691406250e+01
6.111179832113161087e+08,-9.909066009521484375e+01
6.111204246168437004e+08,-9.932787322998046875e+01
6.111228660223711729e+08,-1.001735382080078125e+02
6.111253074278986454e+08,-9.973324584960937500e+01
6.111277488334261179e+08,-9.863918304443359375e+01
6.111301902389537096e+08,-9.773086547851562500e+01
6.111326316444811821e+08,-9.746051788330078125e+01
6.111350730500086546e+08,-9.746804046630859375e+01
6.111375144555361271e+08,-9.838319396972656250e+01
6.111399558610637188e+08,-9.982976531982421875e+01
6.111423972665911913e+08,-9.868607330322265625e+01
6.111448386721186638e+08,-9.835091400146484375e+01
6.111472800776461363e+08,-1.002459793090820312e+02
6.111497214831737280e+08,-1.014577865600585938e+02
6.111521628887012005e+08,-9.953915405273437500e+01
6.111546042942286730e+08,-9.944202423095703125e+01
6.111570456997561455e+08,-9.899548339843750000e+01
6.111594871052837372e+08,-9.916281890869140625e+01
6.111619285108112097e+08,-9.929457092285156250e+01
6.111643699163386822e+08,-9.832761383056640625e+01
6.111668113218661547e+08,-9.940027618408203125e+01
6.111692527273937464e+08,-9.985567474365234375e+01
6.111716941329212189e+08,-9.837450408935546875e+01
6.111741355384486914e+08,-9.674038696289062500e+01
6.111765769439762831e+08,-9.677780151367187500e+01
6.111790183495037556e+08,-9.839973449707031250e+01
6.111814597550312281e+08,-1.007910308837890625e+02
6.111839011605587006e+08,-1.006150283813476562e+02
6.111863425660862923e+08,-9.967417907714843750e+01
6.111887839716137648e+08,-9.953636932373046875e+01
6.111912253771412373e+08,-9.946371459960937500e+01
6.111936667826687098e+08,-9.728382110595703125e+01
6.111961081881963015e+08,-9.637454223632812500e+01
6.111985495937237740e+08,-9.651646423339843750e+01
6.112009909992512465e+08,-9.763597106933593750e+01
6.112034324047787189e+08,-9.875196838378906250e+01
6.112058738103063107e+08,-9.704343414306640625e+01
6.112083152158337831e+08,-9.759285736083984375e+01
6.112107566213612556e+08,-9.898327636718750000e+01
6.112131980268887281e+08,-9.813465118408203125e+01
6.112156394324163198e+08,-9.803592681884765625e+01
6.112180808379437923e+08,-9.823766326904296875e+01
6.112205222434712648e+08,-9.906051635742187500e+01
6.112229636489987373e+08,-1.004834899902343750e+02
6.112254050545263290e+08,-1.005072860717773438e+02
6.112278464600538015e+08,-9.957412719726562500e+01
6.112302878655812740e+08,-9.972880554199218750e+01
6.112327292711087465e+08,-9.985527038574218750e+01
6.112351706766363382e+08,-1.001343765258789062e+02
6.112376120821638107e+08,-9.981211090087890625e+01
6.112400534876912832e+08,-9.958497619628906250e+01
