6.109983543404685259e+08,-9.792458343505859375e+01
6.110007957459959984e+08,-9.705368041992187500e+01
6.110032371515235901e+08,-9.592559814453125000e+01
6.110056785570510626e+08,-9.690318298339843750e+01
6.110081199625785351e+08,-9.839696502685546875e+01
6.110105613681060076e+08,-9.909584045410156250e+01
6.110130027736335993e+08,-9.802395629882812500e+01
6.110154441791610718e+08,-9.836816406250000000e+01
6.110178855846885443e+08,-9.798069763183593750e+01
6.110203269902160168e+08,-9.741992950439453125e+01
6.110227683957436085e+08,-9.551534271240234375e+01
6.110252098012710810e+08,-9.499004364013671875e+01
6.110276512067985535e+08,-9.573208618164062500e+01
6.110300926123260260e+08,-9.588193511962890625e+01
6.110325340178536177e+08,-9.558388519287109375e+01
6.110349754233810902e+08,-9.672144317626953125e+01
6.110374168289085627e+08,-9.702725219726562500e+01
6.110398582344360352e+08,-9.821861267089843750e+01
6.110422996399636269e+08,-9.985316467285156250e+01
6.110447410454910994e+08,-1.002756118774414062e+02
6.110471824510185719e+08,-9.829261016845703125e+01
6.110496238565460443e+08,-9.777033233642578125e+01
6.110520652620736361e+08,-9.812286376953125000e+01
6.110545066676011086e+08,-9.788012695312500000e+01
6.110569480731285810e+08,-9.733422088623046875e+01
6.110593894786560535e+08,-9.798420715332031250e+01
6.110618308841836452e+08,-9.755403900146484375e+01
6.110642722897111177e+08,-9.805408477783203125e+01
6.110667136952385902e+08,-9.964728546142578125e+01
6.110691551007660627e+08,-9.821695709228515625e+01
6.110715965062936544e+08,-9.731389617919921875e+01
6.110740379118211269e+08,-9.814757537841796875e+01
6.110764793173485994e+08,-9.833795928955078125e+01
6.110789207228760719e+08,-9.866265869140625000e+01
6.110813621284036636e+08,-9.831715393066406250e+01
6.110838035339311361e+08,-9.811585998535156250e+01
6.110862449394586086e+08,-9.837796783447265625e+01
6.110886863449860811e+08,-9.902088165283203125e+01
6.110911277505136728e+08,-9.920127868652343750e+01
6.110935691560411453e+08,-9.932070159912109375e+01
6.110960105615686178e+08,-9.816290283203125000e+01
6.110984519670960903e+08,-9.831158447265625000e+01
6.111008933726236820e+08,-9.897200775146484375e+01
6.111033347781511545e+08,-9.958798217773437500e+01
6.111057761836786270e+08,-1.009976806640625000e+02
6.111082175892060995e+08,-9.805111694335937500e+01
6.111106589947336912e+08,-9.591156005859375000e+01
6.111131004002611637e+08,-9.531391906738281250e+01
6.111155418057886362e+08,-9.609260559082031250e+01
6.111179832113161087e+08,-9.852261352539062500e+01
6.111204246168437004e+08,-1.014023971557617188e+02
