6.109983543404685259e+08,-9.772793579101562500e+01
6.110007957459959984e+08,-9.955369567871093750e+01
6.110032371515235901e+08,-9.829057312011718750e+01
6.110056785570510626e+08,-9.746794891357421875e+01
6.110081199625785351e+08,-9.757537078857421875e+01
6.110105613681060076e+08,-9.897193908691406250e+01
6.110130027736335993e+08,-9.867315673828125000e+01
6.110154441791610718e+08,-9.900079345703125000e+01
6.110178855846885443e+08,-9.866159820556640625e+01
6.110203269902160168e+08,-9.828846740722656250e+01
6.110227683957436085e+08,-9.894197845458984375e+01
6.110252098012710810e+08,-9.904536437988281250e+01
6.110276512067985535e+08,-9.827478790283203125e+01
6.110300926123260260e+08,-9.900079345703125000e+01
6.110325340178536177e+08,-9.957733154296875000e+01
6.110349754233810902e+08,-9.956133270263671875e+01
6.110374168289085627e+08,-9.882818603515625000e+01
6.110398582344360352e+08,-9.962543487548828125e+01
6.110422996399636269e+08,-9.939683532714843750e+01
6.110447410454910994e+08,-9.955924987792968750e+01
6.110471824510185719e+08,-9.926834869384765625e+01
6.110496238565460443e+08,-9.966851043701171875e+01
6.110520652620736361e+08,-1.015371475219726562e+02
6.110545066676011086e+08,-1.006125411987304688e+02
6.110569480731285810e+08,-9.969187164306640625e+01
6.110593894786560535e+08,-9.797447204589843750e+01
6.110618308841836452e+08,-9.723879241943359375e+01
6.110642722897111177e+08,-9.733118438720703125e+01
6.110667136952385902e+08,-9.770753479003906250e+01
6.110691551007660627e+08,-9.873754119873046875e+01
6.110715965062936544e+08,-1.000548095703125000e+02
6.110740379118211269e+08,-9.847262573242187500e+01
6.110764793173485994e+08,-9.728217315673828125e+01
6.110789207228760719e+08,-9.849227142333984375e+01
6.110813621284036636e+08,-9.920278167724609375e+01
6.110838035339311361e+08,-1.000832519531250000e+02
6.110862449394586086e+08,-9.881657409667968750e+01
6.110886863449860811e+08,-9.858125305175781250e+01
6.110911277505136728e+08,-9.931484222412109375e+01
6.110935691560411453e+08,-9.772870635986328125e+01
6.110960105615686178e+08,-9.776858520507812500e+01
6.110984519670960903e+08,-9.798644256591796875e+01
6.111008933726236820e+08,-9.867984008789062500e+01
6.111033347781511545e+08,-1.001022644042968750e+02
6.111057761836786270e+08,-9.942534637451171875e+01
6.111082175892060995e+08,-9.797544097900390625e+01
6.111106589947336912e+08,-9.756190490722656250e+01
6.111131004002611637e+08,-9.863279724121093750e+01
6.111155418057886362e+08,-9.848041534423828125e+01
6.111179832113161087e+08,-9.700439453125000000e+01
6.111204246168437004e+08,-9.743961334228515625e+01
6.111228660223711729e+08,-9.839903259277343750e+01
6.111253074278986454e+08,-9.861801147460937500e+01
6.111277488334261179e+08,-9.875332641601562500e+01
6.111301902389537096e+08,-9.956180572509765625e+01
6.111326316444811821e+08,-9.765368652343750000e+01
6.111350730500086546e+08,-9.754521942138671875e+01
6.111375144555361271e+08,-9.896987915039062500e+01
6.111399558610637188e+08,-9.906880187988281250e+01
6.111423972665911913e+08,-9.887913513183593750e+01
6.111448386721186638e+08,-9.687721252441406250e+01
6.111472800776461363e+08,-9.688534545898437500e+01
6.111497214831737280e+08,-9.762121582031250000e+01
6.111521628887012005e+08,-9.960983276367187500e+01
6.111546042942286730e+08,-1.005998535156250000e+02
6.111570456997561455e+08,-9.993423461914062500e+01
6.111594871052837372e+08,-9.877838897705078125e+01
6.111619285108112097e+08,-9.881784057617187500e+01
6.111643699163386822e+08,-9.880505371093750000e+01
6.111668113218661547e+08,-9.927073669433593750e+01
6.111692527273937464e+08,-9.970899200439453125e+01
6.111716941329212189e+08,-9.837560272216796875e+01
6.111741355384486914e+08,-9.857597351074218750e+01
6.111765769439762831e+08,-1.000899658203125000e+02
6.111790183495037556e+08,-9.886695098876953125e+01
6.111814597550312281e+08,-9.859130096435546875e+01
6.111839011605587006e+08,-9.899687194824218750e+01
6.111863425660862923e+08,-9.827777862548828125e+01
6.111887839716137648e+08,-9.679882049560546875e+01
6.111912253771412373e+08,-9.746174621582031250e+01
6.111936667826687098e+08,-9.960557556152343750e+01
6.111961081881963015e+08,-1.002465744018554688e+02
6.111985495937237740e+08,-9.927460479736328125e+01
6.112009909992512465e+08,-9.989251708984375000e+01
6.112034324047787189e+08,-9.946838378906250000e+01
6.112058738103063107e+08,-9.863883209228515625e+01
6.112083152158337831e+08,-9.793444061279296875e+01
6.112107566213612556e+08,-9.832157135009765625e+01
6.112131980268887281e+08,-9.796370697021484375e+01
6.112156394324163198e+08,-9.757863616943359375e+01
6.112180808379437923e+08,-9.715628051757812500e+01
6.112205222434712648e+08,-9.668260955810546875e+01
6.112229636489987373e+08,-9.696977996826171875e+01
6.112254050545263290e+08,-9.733412170410156250e+01
6.112278464600538015e+08,-9.659780883789062500e+01
6.112302878655812740e+08,-9.712522888183593750e+01
6.112327292711087465e+08,-9.706137084960937500e+01
6.112351706766363382e+08,-9.796158599853515625e+01
6.112376120821638107e+08,-9.731104278564453125e+01
6.112400534876912832e+08,-9.652465820312500000e+01
6.112424948932187557e+08,-9.613889312744140625e+01
6.112449362987463474e+08,-9.693152618408203125e+01
